experiment,dataset,model,seed,train_mse,test_mse,train_r2,test_r2,train_mae,test_mae,fit_time_s,predict_time_s
main,irrelevant,CART,456,7.025347649476844,7.623138444904743,0.826034416783436,0.8119262158751328,2.1256858861100456,2.1615274005612646,0.016217706259340048,9.5319002866745e-05
main,irrelevant,RandomForest,456,4.319626756769813,4.884004785422572,0.8930349890833809,0.879504580912821,1.6214318356034334,1.693693895370568,0.9835872687399387,0.0037057101726531982
main,irrelevant,GradientBoosting,456,0.24170892551370304,0.48213576321044743,0.9940146685554029,0.9881050176243975,0.3919960480703243,0.5371237642613432,1.6735632801428437,0.0012440737336874008
main,irrelevant,RHM (original),456,0.26626237905389427,0.31137505067842447,0.9934066622220198,0.9923179298806641,0.4100388707345254,0.4469201458544539,0.22727634804323316,0.2930896799080074
main,irrelevant,"ACGMT (top1, no-std)",456,0.26626237905389427,0.31137505067842447,0.9934066622220198,0.9923179298806641,0.4100388707345254,0.44692014585445383,0.08154784375801682,0.00044875219464302063
main,irrelevant,"ACGMT (top3, std)",456,0.2632695279342019,0.3010439705662741,0.993480772873406,0.9925728124785379,0.4054670153638601,0.43436005206998596,0.2256681420840323,0.0003735208883881569
main,irrelevant,ACGMT (full),456,0.2750976531241214,0.3065154950915352,0.9931878782296546,0.9924378221028763,0.4169946100719376,0.4463607800230065,0.33742236718535423,0.0002922876738011837
main,irrelevant,Ridge,789,1.59685411627447,1.6105599731225753,0.9598472138188175,0.9545832220872152,0.8911151123436863,0.9010768244861777,0.0006157848984003067,4.357192665338516e-05
main,irrelevant,CART,789,6.6328495358220145,6.794738156714135,0.833217457706675,0.8083926590819825,2.034799824348034,2.0615584776069746,0.016151772812008858,9.057996794581413e-05
main,irrelevant,RandomForest,789,4.4715187804516265,4.639416723758382,0.8875639698913136,0.8691713674100123,1.6338468573048035,1.6716868347813978,0.9843170610256493,0.0037243752740323544
main,irrelevant,GradientBoosting,789,0.24536734650775155,0.45333222557803154,0.993830255062275,0.9872163164654665,0.3962711112501178,0.5252908452423662,1.6806483268737793,0.0012147179804742336
main,irrelevant,RHM (original),789,0.260789461209062,0.29867340381698204,0.9934424670559991,0.9915775979311644,0.4045443299426123,0.4352815796660541,0.35909386398270726,0.45701104821637273
main,irrelevant,"ACGMT (top1, no-std)",789,0.260789461209062,0.298673403816982,0.9934424670559991,0.9915775979311644,0.40454432994261225,0.43528157966605396,0.08072000183165073,0.0004342449828982353
main,irrelevant,"ACGMT (top3, std)",789,0.25868873187500313,0.2940502041290333,0.9934952897496412,0.991707969253548,0.40180509630900657,0.434522608715826,0.22452330496162176,0.00040246499702334404
main,irrelevant,ACGMT (full),789,0.28772214423060927,0.31077957254383126,0.9927652466063486,0.9912362115900051,0.4210170093039519,0.4426460463698886,0.34047079598531127,0.00028604594990611076
main,irrelevant,Ridge,1024,1.642871995029693,1.9229620186107215,0.9574727428097028,0.9548840125612013,0.8941237401766421,0.9786781044394497,0.0006218072958290577,4.3801963329315186e-05
main,irrelevant,CART,1024,7.041067135794594,7.423180743125702,0.8177354815932123,0.8258394466861341,2.1055318551890823,2.1710272917443643,0.016298728063702583,0.00013586506247520447
main,irrelevant,RandomForest,1024,4.733341975154456,4.9250801023140705,0.8774730763224285,0.8844491727446538,1.661336393313072,1.7156926244105186,0.9846417759545147,0.0037712031044065952
main,irrelevant,GradientBoosting,1024,0.2353006109739386,0.4263123203493773,0.9939090266130308,0.9899979817054404,0.38660593563014817,0.5051844322824903,1.6802986511029303,0.0013001780025660992
main,irrelevant,RHM (original),1024,0.2500411769005413,0.3207639161791832,0.9935274534654042,0.9924743283158473,0.3984742180553437,0.44491343109135406,0.23837358318269253,0.296491133980453
main,irrelevant,"ACGMT (top1, no-std)",1024,0.25004117690054134,0.32076391617918326,0.9935274534654042,0.9924743283158473,0.3984742180553438,0.4449134310913541,0.08449577400460839,0.00046217720955610275
main,irrelevant,"ACGMT (top3, std)",1024,0.24909705865707366,0.3118360837263383,0.9935518928371139,0.9926837905792201,0.3957407550945396,0.43983287461556425,0.23190660402178764,0.0004122229292988777
main,irrelevant,ACGMT (full),1024,0.2681216163346401,0.31719220719712454,0.993059424610902,0.992558126735166,0.40680992296169305,0.4425593144309683,0.35124440398067236,0.0003287671133875847
main,interaction,Ridge,42,5.116171984101593,5.005054268109825,0.37751762931408694,0.41733960209545584,1.7267591412291672,1.7287753013079383,0.00034343404695391655,3.272108733654022e-05
main,interaction,CART,42,1.7581781691072051,1.9544551397135588,0.7860832438403152,0.7724732743363143,0.9842780421900643,1.0238483895022028,0.0044615683145821095,7.624318823218346e-05
main,interaction,RandomForest,42,1.2347203725062594,1.3914428689859693,0.8497721212265197,0.8380160109610593,0.7831434248437997,0.8172130054876443,0.2807714813388884,0.0033486108295619488
